DevID,DataYear,DataMonth,DataDay,DataHour,DataMinute,DataValue
1,2013,11,13,12,0,0.1508
1,2013,11,13,13,0,0.1625
1,2013,11,13,14,0,0.1581
1,2013,11,13,15,0,0.1581
1,2013,11,13,16,0,0.1709
1,2013,11,13,17,0,0.1618
1,2013,11,13,18,0,0.1527
1,2013,11,13,19,0,0.0000
1,2013,11,13,20,0,0.1589
1,2013,11,13,21,0,0.0000
1,2013,11,13,22,0,0.0000
1,2013,11,13,23,0,0.1580
1,2013,11,14,0,0,0.1618
1,2013,11,14,1,0,0.1704
1,2013,11,14,2,0,0.1651
1,2013,11,14,3,0,0.1690
1,2013,11,14,4,0,0.1565
1,2013,11,14,5,0,0.1687
1,2013,11,14,6,0,0.0279
1,2013,11,14,7,0,0.0395
1,2013,11,14,8,0,0.1424
1,2013,11,14,9,0,0.0000
1,2013,11,14,10,0,0.1427
1,2013,11,14,11,0,0.0000
1,2013,11,14,12,0,0.1628
1,2013,11,14,13,0,0.1594
1,2013,11,14,14,0,0.1513
1,2013,11,14,15,0,0.1427
1,2013,11,14,16,0,0.1714
1,2013,11,14,17,0,0.1606
1,2013,11,14,18,0,0.1691
1,2013,11,14,19,0,0.0000
1,2013,11,14,20,0,0.1703
1,2013,11,14,21,0,0.1599
1,2013,11,14,22,0,0.1700
1,2013,11,14,23,0,0.1622
1,2013,11,15,0,0,0.1467
1,2013,11,15,1,0,0.1579
1,2013,11,15,2,0,0.1572
1,2013,11,15,3,0,0.1686
1,2013,11,15,4,0,0.1605
1,2013,11,15,5,0,0.1571
1,2013,11,15,6,0,0.1704
1,2013,11,15,7,0,0.0359
1,2013,11,15,8,0,0.0291
1,2013,11,15,9,0,0.0000
1,2013,11,15,10,0,0.0000
1,2013,11,15,11,0,0.1773
1,2013,11,15,12,0,0.1534
1,2013,11,15,13,0,0.1620
1,2013,11,15,14,0,0.1657
1,2013,11,15,15,0,0.1542
1,2013,11,15,16,0,0.1805
1,2013,11,15,17,0,0.1775
1,2013,11,15,18,0,0.1775
1,2013,11,15,19,0,0.1622
1,2013,11,15,20,0,0.1672
1,2013,11,15,21,0,0.1560
1,2013,11,15,22,0,0.1672
1,2013,11,15,23,0,0.1586
1,2013,11,16,0,0,0.1534
1,2013,11,16,1,0,0.1529
1,2013,11,16,2,0,0.1659
1,2013,11,16,3,0,0.0000
1,2013,11,16,4,0,0.0000
1,2013,11,16,5,0,0.0000
1,2013,11,16,6,0,0.0000
1,2013,11,16,7,0,0.0000
1,2013,11,16,8,0,0.0000
1,2013,11,16,9,0,0.0000
1,2013,11,16,10,0,0.0000
1,2013,11,16,11,0,0.0000
1,2013,11,16,12,0,0.0000
1,2013,11,16,13,0,0.0000
1,2013,11,16,14,0,0.0000
1,2013,11,16,15,0,0.1558
1,2013,11,16,16,0,0.1585
1,2013,11,16,17,0,0.1642
1,2013,11,16,18,0,0.1710
1,2013,11,16,19,0,0.1843
1,2013,11,16,20,0,0.0000
1,2013,11,16,21,0,0.1614
1,2013,11,16,22,0,0.1576
1,2013,11,16,23,0,0.1820
1,2013,11,17,0,0,0.1634
1,2013,11,17,1,0,0.1530
1,2013,11,17,2,0,0.1635
1,2013,11,17,3,0,0.1466
1,2013,11,17,4,0,0.1561
1,2013,11,17,5,0,0.1602
1,2013,11,17,6,0,0.1522
1,2013,11,17,7,0,0.1737
1,2013,11,17,8,0,0.1642
1,2013,11,17,9,0,0.0000
1,2013,11,17,10,0,0.1809
1,2013,11,17,11,0,0.1728
1,2013,11,17,12,0,0.1629
1,2013,11,17,13,0,0.1692
1,2013,11,17,14,0,0.1576
1,2013,11,17,15,0,0.1717
